"id","pop","loc","city","X_id","state"
"12962",665,"[ -82.453 , 38.593976]","WILLOW WOOD",45696,"OH"
"12963",3146,"[ -83.666137 , 38.935283]","WINCHESTER",45697,"OH"
"12964",28523,"[ -82.102011 , 39.317824]","ATHENS",45701,"OH"
"12965",4090,"[ -82.217727 , 39.209664]","ALBANY",45710,"OH"
"12966",1661,"[ -81.964976 , 39.408641]","AMESVILLE",45711,"OH"
"12967",9237,"[ -81.596795 , 39.286772]","BELPRE",45714,"OH"
"12968",2715,"[ -81.634588 , 39.571435]","BEVERLY",45715,"OH"
"12969",5023,"[ -81.832867 , 39.214131]","COOLVILLE",45723,"OH"
"12970",2624,"[ -81.76573 , 39.404172]","CUTLER",45724,"OH"
"12971",277,"[ -81.467151 , 39.652585]","DEXTER CITY",45727,"OH"
"12972",1864,"[ -81.656444 , 39.392806]","FLEMING",45729,"OH"
"12973",6226,"[ -82.087128 , 39.497837]","GLOUSTER",45732,"OH"
"12974",535,"[ -81.189152 , 39.659384]","RINARD MILLS",45734,"OH"
"12975",359,"[ -81.926841 , 39.294368]","GUYSVILLE",45735,"OH"
"12976",1613,"[ -82.231186 , 39.056325]","DEXTER",45741,"OH"
"12977",3346,"[ -81.707107 , 39.280046]","LITTLE HOCKING",45742,"OH"
"12978",1692,"[ -81.888748 , 39.08015]","LONG BOTTOM",45743,"OH"
"12979",1741,"[ -81.519679 , 39.53847]","LOWELL",45744,"OH"
"12980",1900,"[ -81.35452 , 39.593895]","WARNER",45745,"OH"
"12981",445,"[ -81.447088 , 39.620356]","MACKSBURG",45746,"OH"
"12982",25904,"[ -81.464438 , 39.428141]","MARIETTA",45750,"OH"
"12983",3433,"[ -82.060012 , 38.999312]","MIDDLEPORT",45760,"OH"
"12984",2656,"[ -82.111328 , 39.407711]","MILLFIELD",45761,"OH"
"12985",8924,"[ -82.230883 , 39.455635]","NELSONVILLE",45764,"OH"
"12986",2321,"[ -82.222513 , 39.338295]","NEW MARSHFIELD",45766,"OH"
"12987",3032,"[ -81.093998 , 39.528819]","NEW MATAMORAS",45767,"OH"
"12988",1645,"[ -81.240175 , 39.39711]","NEWPORT",45768,"OH"
"12989",5509,"[ -82.033145 , 39.060729]","POMEROY",45769,"OH"
"12990",905,"[ -81.813548 , 38.999919]","PORTLAND",45770,"OH"
"12991",3774,"[ -81.925759 , 38.978551]","RACINE",45771,"OH"
"12992",1305,"[ -81.792433 , 39.149002]","REEDSVILLE",45772,"OH"
"12993",2673,"[ -81.38043 , 39.378408]","RENO",45773,"OH"
"12994",1598,"[ -82.121914 , 39.045653]","RUTLAND",45775,"OH"
"12995",1890,"[ -82.021755 , 39.212862]","SHADE",45776,"OH"
"12996",975,"[ -81.892884 , 39.32133]","STEWART",45778,"OH"
"12997",3567,"[ -82.134148 , 39.366177]","THE PLAINS",45780,"OH"
"12998",1524,"[ -81.674265 , 39.337446]","VINCENT",45784,"OH"
"12999",3932,"[ -81.655917 , 39.515904]","WATERFORD",45786,"OH"
"13000",1835,"[ -81.363639 , 39.480975]","WHIPPLE",45788,"OH"
"13001",365,"[ -81.283999 , 39.542813]","WINGETT RUN",45789,"OH"
"13002",27344,"[ -84.097296 , 40.764066]","LIMA",45801,"OH"
"13003",19289,"[ -84.089023 , 40.727476]","LIMA",45804,"OH"
"13004",23080,"[ -84.14591 , 40.739911]","LIMA",45805,"OH"
"13005",12250,"[ -84.144049 , 40.675926]","CRIDERSVILLE",45806,"OH"
"13006",9531,"[ -84.163966 , 40.791599]","ELIDA",45807,"OH"
"13007",7299,"[ -83.815402 , 40.770931]","ADA",45810,"OH"
"13008",2394,"[ -83.825011 , 40.705967]","ALGER",45812,"OH"
"13009",3039,"[ -84.744796 , 41.188736]","ANTWERP",45813,"OH"
"13010",2603,"[ -83.668536 , 40.876109]","ARLINGTON",45814,"OH"
"13011",6055,"[ -83.891397 , 40.878978]","BLUFFTON",45817,"OH"
"13012",1527,"[ -84.629646 , 41.217355]","CECIL",45821,"OH"
"13013",18799,"[ -84.570067 , 40.546074]","CARTHAGENA",45822,"OH"
"13014",1225,"[ -84.29382 , 41.037934]","CLOVERDALE",45827,"OH"
"13015",6677,"[ -84.651653 , 40.484557]","COLDWATER",45828,"OH"
"13016",6030,"[ -84.070467 , 40.91372]","COLUMBUS GROVE",45830,"OH"
"13017",3518,"[ -84.235778 , 41.114769]","CONTINENTAL",45831,"OH"
"13018",2134,"[ -84.723772 , 40.926998]","CONVOY",45832,"OH"
"13019",10062,"[ -84.324678 , 40.833619]","DELPHOS",45833,"OH"
"13020",256,"[ -83.689371 , 40.787645]","DOLA",45835,"OH"
"13021",1522,"[ -83.633912 , 40.782375]","DUNKIRK",45836,"OH"
"13022",48109,"[ -83.645656 , 41.044903]","FINDLAY",45840,"OH"
"13023",335,"[ -83.725628 , 40.900388]","JENERA",45841,"OH"
"13024",3333,"[ -83.509771 , 40.79955]","PATTERSON",45843,"OH"
"13025",5287,"[ -84.237381 , 40.948393]","FORT JENNINGS",45844,"OH"
"13026",2639,"[ -84.374131 , 40.330632]","FORT LORAMIE",45845,"OH"
"13027",3555,"[ -84.76125 , 40.401829]","FORT RECOVERY",45846,"OH"
"13028",1113,"[ -84.495601 , 41.024497]","GROVER HILL",45849,"OH"
"13029",4897,"[ -83.943649 , 40.717657]","HARROD",45850,"OH"
"13030",659,"[ -84.6139 , 41.032911]","HAVILAND",45851,"OH"
"13031",4657,"[ -83.995723 , 41.109197]","LEIPSIC",45856,"OH"
"13032",2298,"[ -83.801423 , 41.112498]","MC COMB",45858,"OH"
"13033",2284,"[ -84.507579 , 40.406225]","MARIA STEIN",45860,"OH"
"13034",1527,"[ -84.51515 , 40.677737]","MENDON",45862,"OH"
"13035",2691,"[ -84.417495 , 40.873147]","MIDDLE POINT",45863,"OH"
"13036",4436,"[ -84.372895 , 40.390983]","MINSTER",45865,"OH"
"13037",957,"[ -83.555286 , 40.892929]","MOUNT BLANCHARD",45867,"OH"
"13038",1553,"[ -83.809285 , 40.943717]","MOUNT CORY",45868,"OH"
"13039",3400,"[ -84.3821 , 40.438917]","NEW BREMEN",45869,"OH"
"13040",2003,"[ -84.311797 , 40.50386]","NEW KNOXVILLE",45871,"OH"
"13041",3820,"[ -83.680581 , 41.186703]","NORTH BALTIMORE",45872,"OH"
"13042",3129,"[ -84.396923 , 41.090788]","OAKWOOD",45873,"OH"
"13043",3117,"[ -84.673063 , 40.785428]","OHIO CITY",45874,"OH"
"13044",10177,"[ -84.047293 , 41.029747]","GILBOA",45875,"OH"
"13045",1972,"[ -84.347392 , 40.937218]","OTTOVILLE",45876,"OH"
"13046",2026,"[ -83.952073 , 40.95087]","PANDORA",45877,"OH"
"13047",6565,"[ -84.572227 , 41.141016]","PAULDING",45879,"OH"
"13048",2766,"[ -84.734127 , 41.08069]","PAYNE",45880,"OH"
"13049",955,"[ -83.806951 , 41.000135]","RAWSON",45881,"OH"
"13050",3038,"[ -84.664174 , 40.677077]","ROCKFORD",45882,"OH"
"13051",3615,"[ -84.633338 , 40.409138]","SAINT HENRY",45883,"OH"
"13052",13066,"[ -84.394399 , 40.543988]","SAINT MARYS",45885,"OH"
"13053",397,"[ -84.584455 , 40.989238]","SCOTT",45886,"OH"
"13054",5745,"[ -84.34125 , 40.703767]","SPENCERVILLE",45887,"OH"
"13055",1232,"[ -83.647302 , 41.132691]","VAN BUREN",45889,"OH"
"13056",901,"[ -83.497062 , 40.958314]","VANLUE",45890,"OH"
"13057",16625,"[ -84.590364 , 40.868927]","VAN WERT",45891,"OH"
"13058",966,"[ -84.46204 , 40.768454]","VENEDOCIA",45894,"OH"
"13059",16364,"[ -84.177378 , 40.568978]","WAPAKONETA",45895,"OH"
"13060",1648,"[ -83.958475 , 40.607185]","WAYNESFIELD",45896,"OH"
"13061",1265,"[ -84.77773 , 40.734618]","WILLSHIRE",45898,"OH"
"13062",11011,"[ -85.668148 , 40.256081]","ALEXANDRIA",46001,"IN"
"13063",17280,"[ -85.725305 , 40.114577]","ANDERSON",46011,"IN"
"13064",20949,"[ -85.653591 , 40.130947]","ANDERSON",46012,"IN"
"13065",17037,"[ -85.680073 , 40.061865]","ANDERSON",46013,"IN"
"13066",22838,"[ -85.684566 , 40.098799]","ANDERSON",46016,"IN"
"13067",6038,"[ -85.601493 , 40.096431]","CHESTERFIELD",46017,"IN"
"13068",4137,"[ -86.040882 , 40.17758]","ARCADIA",46030,"IN"
"13069",2450,"[ -85.933945 , 40.146964]","ATLANTA",46031,"IN"
"13070",40090,"[ -86.124545 , 39.971232]","CARMEL",46032,"IN"
"13071",4309,"[ -86.024844 , 40.126781]","CICERO",46034,"IN"
"13072",1343,"[ -86.659271 , 40.195619]","COLFAX",46035,"IN"
"13073",13598,"[ -85.839055 , 40.280278]","ELWOOD",46036,"IN"
"13074",11918,"[ -86.023048 , 39.957486]","FISHERS",46038,"IN"
"13075",879,"[ -86.320098 , 40.375728]","FOREST",46039,"IN"
"13076",5887,"[ -85.818554 , 39.922835]","FORTVILLE",46040,"IN"
"13077",20713,"[ -86.511387 , 40.288404]","HILLISBURG",46041,"IN"
"13078",3723,"[ -85.77911 , 40.228548]","FRANKTON",46044,"IN"
"13079",763,"[ -85.825596 , 40.000237]","INGALLS",46048,"IN"
"13080",1501,"[ -86.1887 , 40.275946]","KEMPTON",46049,"IN"
"13081",2038,"[ -86.332372 , 40.203066]","KIRKLIN",46050,"IN"
"13082",3221,"[ -85.84395 , 40.085429]","LAPEL",46051,"IN"
"13083",17322,"[ -86.464074 , 40.044894]","LEBANON",46052,"IN"
"13084",1450,"[ -85.909502 , 39.901823]","MC CORDSVILLE",46055,"IN"
"13085",2957,"[ -85.622736 , 39.994385]","MARKLEVILLE",46056,"IN"
"13086",2207,"[ -86.375306 , 40.310823]","MICHIGANTOWN",46057,"IN"
"13087",1938,"[ -86.661261 , 40.343299]","MULBERRY",46058,"IN"
"13088",26318,"[ -86.016294 , 40.056292]","NOBLESVILLE",46060,"IN"
"13089",13824,"[ -85.794614 , 39.979237]","PENDLETON",46064,"IN"
"13090",2217,"[ -86.607966 , 40.410928]","ROSSVILLE",46065,"IN"
"13091",3570,"[ -86.108641 , 40.373232]","SHARPSVILLE",46068,"IN"
"13092",7155,"[ -86.236741 , 40.110407]","SHERIDAN",46069,"IN"
"13093",1902,"[ -85.640261 , 40.339833]","SUMMITVILLE",46070,"IN"
"13094",4159,"[ -86.589822 , 40.113335]","THORNTOWN",46071,"IN"
"13095",8060,"[ -86.043291 , 40.281725]","TIPTON",46072,"IN"
"13096",6841,"[ -86.149907 , 40.048868]","WESTFIELD",46074,"IN"
"13097",1378,"[ -86.350716 , 40.00002]","WHITESTOWN",46075,"IN"
"13098",1535,"[ -85.947624 , 40.366891]","WINDFALL",46076,"IN"
"13099",9759,"[ -86.276737 , 39.956111]","ZIONSVILLE",46077,"IN"
"13100",1194,"[ -85.582775 , 39.648791]","ARLINGTON",46104,"IN"
"13101",3147,"[ -86.771119 , 39.740664]","BAINBRIDGE",46105,"IN"
"13102",3310,"[ -86.179687 , 39.499989]","BARGERSVILLE",46106,"IN"
"13103",13051,"[ -86.093299 , 39.715434]","BEECH GROVE",46107,"IN"
"13104",958,"[ -85.915965 , 39.568331]","BOGGSTOWN",46110,"IN"
"13105",18768,"[ -86.386933 , 39.846605]","BROWNSBURG",46112,"IN"
"13106",2681,"[ -86.311811 , 39.640501]","CAMBY",46113,"IN"
"13107",1910,"[ -85.575382 , 39.746627]","CARTHAGE",46115,"IN"
"13108",1762,"[ -85.653599 , 39.811981]","CHARLOTTESVILLE",46117,"IN"
"13109",4566,"[ -86.495921 , 39.668154]","CLAYTON",46118,"IN"
"13110",7062,"[ -86.814021 , 39.543442]","CLOVERDALE",46120,"IN"
"13111",1992,"[ -86.631447 , 39.693041]","COATESVILLE",46121,"IN"
"13112",8632,"[ -86.534254 , 39.762815]","DANVILLE",46122,"IN"
"13113",5115,"[ -85.970712 , 39.362601]","EDINBURGH",46124,"IN"
"13114",6682,"[ -85.891284 , 39.629467]","FAIRLAND",46126,"IN"
"13115",531,"[ -85.352423 , 39.743617]","FALMOUTH",46127,"IN"
"13116",1711,"[ -86.746861 , 39.647518]","FILLMORE",46128,"IN"
"13117",1555,"[ -85.784827 , 39.675131]","FOUNTAINTOWN",46130,"IN"
"13118",14959,"[ -86.060752 , 39.485389]","FRANKLIN",46131,"IN"
"13119",149,"[ -85.273532 , 39.612436]","GLENWOOD",46133,"IN"
"13120",13300,"[ -86.868614 , 39.649487]","GREENCASTLE",46135,"IN"
"13121",28919,"[ -85.814102 , 39.790204]","GREENFIELD",46140,"IN"
"13122",24735,"[ -86.148993 , 39.622398]","GREENWOOD",46142,"IN"
"13123",24633,"[ -86.130919 , 39.596037]","GREENWOOD",46143,"IN"
"13124",2355,"[ -86.623561 , 39.95789]","JAMESTOWN",46147,"IN"
"13125",3842,"[ -85.526148 , 39.806029]","KNIGHTSTOWN",46148,"IN"
"13126",1586,"[ -86.542857 , 39.884326]","LIZTON",46149,"IN"
"13127",1696,"[ -85.635369 , 39.575711]","MANILLA",46150,"IN"
"13128",31539,"[ -86.42901 , 39.447646]","CENTERTON",46151,"IN"
"13129",2154,"[ -85.504371 , 39.495474]","MILROY",46156,"IN"
"13130",2205,"[ -86.48937 , 39.571397]","MONROVIA",46157,"IN"
"13131",18800,"[ -86.364173 , 39.591469]","MOORESVILLE",46158,"IN"
"13132",2193,"[ -86.280297 , 39.362841]","MORGANTOWN",46160,"IN"
"13133",2215,"[ -85.693419 , 39.667477]","MORRISTOWN",46161,"IN"
"13134",2353,"[ -86.004094 , 39.477935]","NEEDHAM",46162,"IN"
"13135",3794,"[ -85.90515 , 39.723264]","NEW PALESTINE",46163,"IN"
"13136",3528,"[ -86.097641 , 39.365597]","NINEVEH",46164,"IN"
"13137",1541,"[ -86.638833 , 39.867051]","NORTH SALEM",46165,"IN"
"13138",1244,"[ -86.577867 , 39.404203]","PARAGON",46166,"IN"
"13139",3466,"[ -86.464548 , 39.861529]","PITTSBORO",46167,"IN"
"13140",29182,"[ -86.395061 , 39.716036]","AVON",46168,"IN"
"13141",2027,"[ -86.94998 , 39.546416]","REELSVILLE",46171,"IN"
"13142",2293,"[ -86.790225 , 39.832545]","ROACHDALE",46172,"IN"
"13143",11721,"[ -85.43212 , 39.619232]","RUSHVILLE",46173,"IN"
"13144",775,"[ -86.966975 , 39.836598]","RUSSELLVILLE",46175,"IN"
"13145",24691,"[ -85.787515 , 39.50434]","SHELBYVILLE",46176,"IN"
"13146",1135,"[ -86.61819 , 39.639113]","STILESVILLE",46180,"IN"
"13147",3538,"[ -86.183793 , 39.369585]","TRAFALGAR",46181,"IN"
"13148",1878,"[ -85.664407 , 39.468849]","WALDRON",46182,"IN"
"13149",7226,"[ -86.093476 , 39.555313]","NEW WHITELAND",46184,"IN"
"13150",2567,"[ -85.61436 , 39.895668]","WILKINSON",46186,"IN"
"13151",42096,"[ -86.109348 , 39.775006]","INDIANAPOLIS",46201,"IN"
"13152",15672,"[ -86.159502 , 39.785063]","INDIANAPOLIS",46202,"IN"
"13153",42566,"[ -86.117859 , 39.743025]","INDIANAPOLIS",46203,"IN"
"13154",4327,"[ -86.153491 , 39.771986]","INDIANAPOLIS",46204,"IN"
"13155",35328,"[ -86.138582 , 39.826761]","INDIANAPOLIS",46205,"IN"
"13156",39610,"[ -86.179444 , 39.829905]","INDIANAPOLIS",46208,"IN"
"13157",16644,"[ -86.289952 , 39.792678]","EAGLE CREEK",46214,"IN"
"13158",1566,"[ -86.016688 , 39.857731]","FORT BENJAMIN HA",46216,"IN"
"13159",16644,"[ -86.175394 , 39.664141]","SOUTHPORT",46217,"IN"
"13160",39965,"[ -86.101425 , 39.80817]","INDIANAPOLIS",46218,"IN"
"13161",38198,"[ -86.049533 , 39.782092]","INDIANAPOLIS",46219,"IN"
"13162",35482,"[ -86.11815 , 39.864685]","INDIANAPOLIS",46220,"IN"
"13163",7920,"[ -86.19243 , 39.750885]","INDIANAPOLIS",46221,"IN"
"13164",39240,"[ -86.213574 , 39.788971]","INDIANAPOLIS",46222,"IN"
"13165",32130,"[ -86.257308 , 39.798674]","SPEEDWAY",46224,"IN"
"13166",8464,"[ -86.156944 , 39.740599]","INDIANAPOLIS",46225,"IN"
"13167",47144,"[ -86.048945 , 39.836969]","LAWRENCE",46226,"IN"
"13168",52257,"[ -86.129817 , 39.675]","SOUTHPORT",46227,"IN"
"13169",19914,"[ -85.983826 , 39.792219]","CUMBERLAND",46229,"IN"
"13170",5531,"[ -86.318289 , 39.740637]","BRIDGEPORT",46231,"IN"
"13171",13865,"[ -86.324117 , 39.788438]","CLERMONT",46234,"IN"
"13172",31475,"[ -85.985059 , 39.849588]","OAKLANDON",46236,"IN"
"13173",18919,"[ -86.07891 , 39.686777]","SOUTHPORT",46237,"IN"
"13174",8611,"[ -86.008209 , 39.721826]","WANAMAKER",46239,"IN"
"13175",17553,"[ -86.129548 , 39.9057]","NORA",46240,"IN"
"13176",44731,"[ -86.250856 , 39.723814]","PARK FLETCHER",46241,"IN"
"13177",17196,"[ -86.069112 , 39.9069]","CASTLETON",46250,"IN"
"13178",23015,"[ -86.2638 , 39.841379]","EAGLE CREEK",46254,"IN"
"13179",20589,"[ -86.023877 , 39.90114]","CASTLETON",46256,"IN"
"13180",3642,"[ -85.992603 , 39.660901]","ACTON",46259,"IN"
"13181",29718,"[ -86.184809 , 39.897488]","NORA",46260,"IN"
"13182",14109,"[ -86.222104 , 39.900296]","NEW AUGUSTA",46268,"IN"
"13183",4727,"[ -86.291455 , 39.883858]","NEW AUGUSTA",46278,"IN"
"13184",5281,"[ -86.13894 , 39.938417]","NORA",46280,"IN"
"13185",75,"[ -86.167118 , 39.93077]","NORA",46290,"IN"
"13186",11557,"[ -87.444509 , 41.377338]","EAST CEDAR LAKE",46303,"IN"
"13187",19024,"[ -87.050196 , 41.603949]","PORTER",46304,"IN"
"13188",37816,"[ -87.355586 , 41.423571]","CROWN POINT",46307,"IN"
"13189",10188,"[ -87.249129 , 41.171319]","DEMOTTE",46310,"IN"
"13190",13426,"[ -87.510803 , 41.491976]","DYER",46311,"IN"
"13191",33775,"[ -87.462734 , 41.634893]","EAST CHICAGO",46312,"IN"
"13192",19758,"[ -87.422837 , 41.53352]","GRIFFITH",46319,"IN"
"13193",16636,"[ -87.507911 , 41.609929]","HAMMOND",46320,"IN"
"13194",19906,"[ -87.501101 , 41.554438]","MUNSTER",46321,"IN"
"13195",24029,"[ -87.456911 , 41.55005]","HIGHLAND",46322,"IN"
"13196",23456,"[ -87.453196 , 41.587755]","HAMMOND",46323,"IN"
"13197",23585,"[ -87.503393 , 41.583954]","HAMMOND",46324,"IN"
"13198",12384,"[ -87.51135 , 41.632695]","HAMMOND",46327,"IN"
"13199",941,"[ -86.775922 , 41.408767]","HANNA",46340,"IN"
"13200",6230,"[ -87.208791 , 41.315537]","HEBRON",46341,"IN"
"13201",32127,"[ -87.252499 , 41.526281]","HOBART",46342,"IN"
"13202",3244,"[ -87.024043 , 41.309085]","KOUTS",46347,"IN"
"13203",1352,"[ -86.868216 , 41.315709]","LA CROSSE",46348,"IN"
"13204",2208,"[ -87.445422 , 41.138741]","LAKE VILLAGE",46349,"IN"
"13205",36301,"[ -86.707654 , 41.599438]","LA PORTE",46350,"IN"
"13206",12579,"[ -87.419072 , 41.284531]","LOWELL",46356,"IN"
"13207",55392,"[ -86.869899 , 41.698031]","MICHIGAN CITY",46360,"IN"
"13208",2091,"[ -86.547247 , 41.556102]","MILL CREEK",46365,"IN"
"13209",8426,"[ -86.696601 , 41.224372]","NORTH JUDSON",46366,"IN"
"13210",40860,"[ -87.175689 , 41.567201]","PORTAGE",46368,"IN"
"13211",3694,"[ -86.584092 , 41.72286]","ROLLING PRAIRIE",46371,"IN"
"13212",4786,"[ -87.476376 , 41.44949]","SAINT JOHN",46373,"IN"
"13213",1499,"[ -86.872532 , 41.21108]","SAN PIERRE",46374,"IN"
"13214",14152,"[ -87.460532 , 41.492233]","SCHERERVILLE",46375,"IN"
"13215",3155,"[ -86.835512 , 41.460236]","UNION MILLS",46382,"IN"
"13216",53439,"[ -87.075866 , 41.475661]","VALPARAISO",46383,"IN"
"13217",711,"[ -86.876439 , 41.384477]","WANATAH",46390,"IN"
"13218",6212,"[ -86.901317 , 41.536516]","WESTVILLE",46391,"IN"
"13219",5415,"[ -87.069876 , 41.177948]","WHEATFIELD",46392,"IN"
"13220",13157,"[ -87.500537 , 41.678656]","WHITING",46394,"IN"
"13221",10873,"[ -87.338548 , 41.599711]","GARY",46402,"IN"
"13222",16489,"[ -87.258984 , 41.603612]","GARY",46403,"IN"
"13223",23031,"[ -87.373153 , 41.589937]","GARY",46404,"IN"
"13224",12437,"[ -87.262209 , 41.568629]","LAKE STATION",46405,"IN"
"13225",15132,"[ -87.40621 , 41.587806]","GARY",46406,"IN"
"13226",21360,"[ -87.334958 , 41.580429]","GARY",46407,"IN"
"13227",21586,"[ -87.35883 , 41.542178]","GARY",46408,"IN"
"13228",14119,"[ -87.327126 , 41.541247]","GARY",46409,"IN"
"13229",30765,"[ -87.350932 , 41.4957]","MERRILLVILLE",46410,"IN"
"13230",3630,"[ -86.250573 , 41.230827]","ARGOS",46501,"IN"
"13231",2976,"[ -86.117438 , 41.309785]","BOURBON",46504,"IN"
"13232",13832,"[ -86.19323 , 41.446701]","BREMEN",46506,"IN"
"13233",7086,"[ -85.826192 , 41.716885]","BRISTOL",46507,"IN"
"13234",4891,"[ -85.868571 , 41.116497]","CLAYPOOL",46510,"IN"
"13235",3289,"[ -86.412888 , 41.22307]","CULVER MILITARY",46511,"IN"
"13236",33830,"[ -85.972949 , 41.710083]","ELKHART",46514,"IN"
"13237",29971,"[ -85.962137 , 41.676333]","ELKHART",46516,"IN"
"13238",17983,"[ -85.972849 , 41.646922]","ELKHART",46517,"IN"
"13239",1290,"[ -86.034995 , 41.291789]","ETNA GREEN",46524,"IN"
"13240",41317,"[ -85.837988 , 41.584484]","FORAKER",46526,"IN"
"13241",17591,"[ -86.141104 , 41.742704]","GRANGER",46530,"IN"
"13242",1077,"[ -86.528905 , 41.321969]","GROVERTOWN",46531,"IN"
"13243",4314,"[ -86.53213 , 41.393338]","HAMLET",46532,"IN"
"13244",7437,"[ -86.610715 , 41.29006]","OBER",46534,"IN"
"13245",3355,"[ -86.27144 , 41.525328]","LAKEVILLE",46536,"IN"
"13246",1823,"[ -85.816028 , 41.326592]","LEESBURG",46538,"IN"
"13247",2163,"[ -86.029918 , 41.161494]","MENTONE",46539,"IN"
"13248",7737,"[ -85.711443 , 41.675415]","MIDDLEBURY",46540,"IN"
"13249",4861,"[ -85.855438 , 41.401141]","MILFORD",46542,"IN"
"13250",2078,"[ -85.707249 , 41.533513]","MILLERSBURG",46543,"IN"
"13251",29911,"[ -86.162301 , 41.650659]","MISHAWAKA",46544,"IN"
"13252",23031,"[ -86.168232 , 41.683498]","MISHAWAKA",46545,"IN"
"13253",10640,"[ -85.994534 , 41.449297]","NAPPANEE",46550,"IN"
"13254",3574,"[ -86.483827 , 41.705115]","NEW CARLISLE",46552,"IN"
"13255",2723,"[ -85.83383 , 41.491652]","NEW PARIS",46553,"IN"
"13256",4056,"[ -86.413328 , 41.542507]","NORTH LIBERTY",46554,"IN"
"13257",6197,"[ -85.707872 , 41.308423]","NORTH WEBSTER",46555,"IN"
"13258",6903,"[ -86.242893 , 41.70057]","SAINT MARYS",46556,"IN"
"13259",8029,"[ -86.078883 , 41.674074]","OSCEOLA",46561,"IN"
"13260",3128,"[ -85.706119 , 41.212406]","PIERCETON",46562,"IN"
"13261",16087,"[ -86.324087 , 41.333897]","INWOOD",46563,"IN"
"13262",3850,"[ -85.593198 , 41.663257]","SHIPSHEWANA",46565,"IN"
"13263",7695,"[ -85.718352 , 41.40649]","SYRACUSE",46567,"IN"
"13264",1188,"[ -86.109508 , 41.216609]","TIPPECANOE",46570,"IN"
"13265",5749,"[ -85.531668 , 41.563441]","TOPEKA",46571,"IN"
"13266",2776,"[ -86.020524 , 41.540073]","WAKARUSA",46573,"IN"
"13267",5279,"[ -86.451018 , 41.445748]","WALKERTON",46574,"IN"
"13268",22851,"[ -85.85078 , 41.24377]","WARSAW",46580,"IN"
"13269",7559,"[ -85.830531 , 41.211007]","WINONA LAKE",46590,"IN"
"13270",5479,"[ -86.253489 , 41.672699]","SOUTH BEND",46601,"IN"
"13271",11827,"[ -86.247865 , 41.654636]","SOUTH BEND",46613,"IN"
"13272",27521,"[ -86.243278 , 41.625461]","SOUTH BEND",46614,"IN"
"13273",15580,"[ -86.210375 , 41.67413]","SOUTH BEND",46615,"IN"
"13274",8132,"[ -86.264739 , 41.691894]","SOUTH BEND",46616,"IN"
"13275",11057,"[ -86.2351 , 41.684966]","SOUTH BEND",46617,"IN"
"13276",19880,"[ -86.315266 , 41.667397]","SOUTH BEND",46619,"IN"
"13277",24914,"[ -86.294929 , 41.701525]","SOUTH BEND",46628,"IN"
"13278",6989,"[ -86.207806 , 41.716768]","SOUTH BEND",46635,"IN"
"13279",16351,"[ -86.240694 , 41.729936]","SOUTH BEND",46637,"IN"
"13280",6907,"[ -85.414183 , 41.348217]","ALBION",46701,"IN"
"13281",2138,"[ -85.606726 , 40.861792]","ANDREWS",46702,"IN"
"13282",15134,"[ -85.019803 , 41.656321]","ANGOLA",46703,"IN"
"13283",1272,"[ -85.050385 , 41.534651]","ASHLEY",46705,"IN"
"13284",12503,"[ -85.046848 , 41.359001]","AUBURN",46706,"IN"
"13285",2154,"[ -85.241418 , 41.36894]","AVILLA",46710,"IN"
"13286",6577,"[ -84.934271 , 40.661517]","LINN GROVE",46711,"IN"
"13287",14669,"[ -85.162199 , 40.736837]","BLUFFTON",46714,"IN"
"13288",5982,"[ -84.878716 , 41.42873]","BUTLER",46721,"IN"
"13289",6796,"[ -85.324364 , 41.228988]","CHURUBUSCO",46723,"IN"
"13290",17282,"[ -85.473736 , 41.161855]","COLUMBIA CITY",46725,"IN"
"13291",2373,"[ -85.137028 , 41.450377]","CORUNNA",46730,"IN"
"13292",323,"[ -85.090379 , 40.793034]","CRAIGVILLE",46731,"IN"
"13293",2872,"[ -85.603133 , 41.37514]","CROMWELL",46732,"IN"
"13294",19069,"[ -84.931432 , 40.827333]","DECATUR",46733,"IN"
"13295",4248,"[ -84.945247 , 41.733125]","FREMONT",46737,"IN"
"13296",6459,"[ -85.13467 , 41.348216]","GARRETT",46738,"IN"
"13297",3676,"[ -84.962074 , 40.607129]","GENEVA",46740,"IN"
"13298",4267,"[ -84.940593 , 41.210753]","GRABILL",46741,"IN"
"13299",2344,"[ -84.895092 , 41.5566]","HAMILTON",46742,"IN"
"13300",653,"[ -84.838635 , 41.228468]","HARLAN",46743,"IN"
"13301",1483,"[ -85.00751 , 40.952375]","HOAGLAND",46745,"IN"
"13302",6040,"[ -85.472746 , 41.728594]","HOWE",46746,"IN"
"13303",2012,"[ -85.141953 , 41.559887]","HELMER",46747,"IN"
"13304",2265,"[ -85.167724 , 41.239113]","HUNTERTOWN",46748,"IN"
"13305",23716,"[ -85.505438 , 40.881128]","HUNTINGTON",46750,"IN"
